firm_id,year,iso14001,sales,rd,releases,insp
410,2000,0,1453.8962,49.5924,2.93364,0
410,2001,0,1930.9771,12.92303,2.629272,0
410,2002,0,1134.4803,40.19882,3.363812,0
410,2003,0,1480.0191,35.46605,3.374028,0
410,2004,0,1118.205,65.2402,1.649113,0
410,2005,0,1412.2246,69.95218,1.156916,0
410,2006,0,1720.1312,33.40682,3.347878,0
410,2007,0,1844.6666,85.00626,1.068283,1
410,2008,0,1270.4934,50.54971,2.415729,0
410,2009,0,1643.8164,45.05018,1.617692,0
411,2000,0,1876.3467,32.957,2.817997,0
411,2001,0,1833.4069,52.31672,3.659075,0
411,2002,0,1581.1623,63.0272,3.255711,0
411,2003,0,1333.875,83.2547,3.568512,0
411,2004,0,1301.6904,60.91103,3.568231,0
411,2005,1,1329.3247,56.99584,2.747946,0
411,2006,1,1568.5034,77.29491,4.802112,1
411,2007,1,1335.0126,66.15199,1.356642,1
411,2008,1,1778.7887,37.6866,2.22685,1
411,2009,1,1648.0363,57.74588,4.318995,0
412,2000,0,1560.1184,54.10104,3.066279,1
412,2001,0,951.95893,56.5208,2.327681,1
412,2002,0,1516.5006,55.65893,3.793751,1
412,2003,0,1367.472,47.54528,4.101827,2
412,2004,0,2153.0028,100.8276,1.640496,2
412,2005,0,1122.522,60.32097,3.212666,2
412,2006,0,1444.1695,73.97888,2.728617,3
412,2007,1,1691.4229,64.56723,2.171868,2
412,2008,1,1290.8618,79.21294,2.685823,3
412,2009,1,2158.6781,69.76984,2.278646,3
413,2000,1,2166.6067,91.11346,2.444774,3
413,2001,1,1323.2955,5.827573,2.940951,3
413,2002,1,1401.7836,66.01163,0.5898241,3
413,2003,1,2224.8921,77.47077,2.517112,3
413,2004,1,1998.3795,76.07651,1.46154,3
413,2005,1,1469.7773,43.02151,2.631588,3
413,2006,1,1710.633,52.6528,2.236631,2
413,2007,1,1164.275,40.77654,3.179235,3
413,2008,1,2239.9514,82.14127,0.7510408,2
413,2009,1,1601.114,84.0966,1.19962,3
414,2000,0,1679.5331,33.91787,1.503181,0
414,2001,0,1226.0359,66.36382,2.237874,1
414,2002,0,1167.0731,44.37847,0.9309524,0
414,2003,0,1639.2924,101.3444,1.116906,0
414,2004,0,2080.5201,82.05754,2.375454,0
414,2005,0,1340.0383,56.36146,1.594257,0
414,2006,1,1289.8783,60.20077,1.654217,0
414,2007,1,1673.831,92.67944,0.1563327,2
414,2008,1,2069.99,71.84378,1.916935,1
414,2009,1,1387.7173,28.10471,0.7183273,2
415,2000,1,1507.4504,95.42101,3.399659,2
415,2001,1,1831.4889,84.57163,3.160197,1
415,2002,1,1864.59,57.89868,0,2
415,2003,1,1492.6942,76.94122,2.129421,2
415,2004,1,1910.1474,56.83186,2.674618,1
415,2005,1,1738.3331,54.58332,0.6025881,1
415,2006,1,1585.4548,63.43165,2.29781,2
415,2007,1,1849.9416,80.49947,0.7103061,0
415,2008,1,1808.9592,77.4987,2.985655,1
415,2009,1,1266.1037,81.4278,2.236852,1
416,2000,0,1948.8834,78.98516,2.068895,0
416,2001,0,1613.1564,95.19825,2.746916,0
416,2002,0,1915.5745,103.6435,4.236069,0
416,2003,0,1521.5378,71.25855,3.223525,0
416,2004,0,1579.8973,59.07107,3.270935,1
416,2005,0,1626.1878,62.67279,3.33568,1
416,2006,1,1739.0535,28.88126,3.015218,1
416,2007,1,2035.0857,70.76364,1.320688,2
416,2008,1,1718.8352,54.84967,1.138144,2
416,2009,1,1573.4435,51.63584,0.8002117,2
417,2000,0,1807.3319,67.31571,1.605244,2
417,2001,0,1633.5161,24.35627,3.477475,2
417,2002,1,2466.6912,71.0893,3.618995,3
417,2003,1,1665.7431,70.73812,3.127787,2
417,2004,1,1952.2392,38.81173,1.668746,3
417,2005,1,1845.0084,95.53757,0.5113409,3
417,2006,1,966.03506,68.51783,0,3
417,2007,1,1361.9956,89.43394,1.709934,3
417,2008,1,1447.7121,73.1613,2.611464,2
417,2009,1,1130.3247,68.52011,2.174917,4
418,2000,0,1384.452,94.28638,2.742762,3
418,2001,0,1091.139,87.22049,2.565141,2
418,2002,0,1172.2357,100.5548,2.239496,3
418,2003,0,1577.6805,63.29595,1.408453,3
418,2004,0,2082.1982,54.92892,2.497903,4
418,2005,0,1097.4876,37.82068,2.045827,3
418,2006,0,1140.8634,41.86105,2.895031,3
418,2007,1,1423.5477,77.80291,0.2706309,4
418,2008,1,1535.2225,119.8794,2.04554,4
418,2009,1,1116.9804,91.3417,0,4
419,2000,0,1295.841,59.36594,2.912529,3
419,2001,0,1265.197,77.97934,0.3719614,3
419,2002,1,1676.8844,55.70087,0.5001169,4
419,2003,1,1707.8312,57.25433,2.865558,4
419,2004,1,1534.3519,44.65499,1.559928,5
419,2005,1,1467.756,45.32105,1.531804,4
419,2006,1,1367.8415,74.78646,0,4
419,2007,1,1596.2952,95.61657,0,4
419,2008,1,1286.3946,83.68596,0,4
419,2009,1,2047.3101,99.62612,0,4
420,2000,1,1127.7049,76.95313,4.50891,2
420,2001,1,1381.7374,63.1309,0.1783574,2
420,2002,1,1839.3552,57.88298,1.952031,3
420,2003,1,1458.9672,76.12676,2.314224,2
420,2004,1,1778.0985,34.1884,2.081475,3
420,2005,1,2098.446,58.89412,2.727329,2
420,2006,1,1831.2156,52.55959,2.085648,2
420,2007,1,1218.1295,87.06297,0.8953625,3
420,2008,1,1235.1256,34.79959,0,2
420,2009,1,1523.4586,83.82651,1.373459,2
421,2000,0,1637.3323,74.1217,1.5805,0
421,2001,0,1864.9205,76.64203,3.67326,0
421,2002,0,1269.5385,53.34477,4.175193,0
421,2003,0,1358.2642,34.31791,3.011585,0
421,2004,0,1427.8606,74.28407,3.062357,0
421,2005,0,1425.6965,81.97459,1.076985,0
421,2006,0,1952.049,79.46351,0.6680628,0
421,2007,1,1551.5947,62.63531,0.3795896,0
421,2008,1,1624.4864,43.48644,2.206906,0
421,2009,1,1850.4388,56.04296,0.3330627,0
422,2000,0,1983.3765,78.8386,1.252853,1
422,2001,0,1493.5477,49.13355,2.669251,0
422,2002,1,1954.5955,50.30605,2.272494,1
422,2003,1,2128.8404,42.35622,2.437352,1
422,2004,1,1544.286,76.14755,3.129705,0
422,2005,1,1406.9298,74.35335,0,1
422,2006,1,2237.474,95.45782,1.769064,1
422,2007,1,1919.3024,26.31121,1.929626,1
422,2008,1,1582.9576,89.2668,1.901103,1
422,2009,1,1777.4115,90.04364,3.126396,1
423,2000,0,1193.1112,86.10413,2.266758,1
423,2001,0,1839.1601,70.78394,2.710208,0
423,2002,0,964.65147,64.08233,3.041499,0
423,2003,0,1825.0004,72.59221,3.523065,0
423,2004,0,1289.175,44.63167,2.796813,0
423,2005,0,1010.1324,42.691,1.393939,2
423,2006,0,902.06632,63.53559,1.824393,0
423,2007,0,1361.5056,58.63288,1.805441,1
423,2008,0,1717.9555,81.50172,0.5442543,1
423,2009,0,1087.4681,53.74422,1.975983,0
424,2000,0,1132.978,31.95592,2.231159,0
424,2001,0,1354.0686,35.10061,1.208496,1
424,2002,0,1746.6574,52.24121,0.6429616,2
424,2003,0,1784.2034,82.36462,1.603135,1
424,2004,0,1546.0156,55.0749,1.214778,1
424,2005,0,1801.3096,73.98254,1.719497,1
424,2006,0,1708.546,33.63995,1.73676,2
424,2007,0,1380.4646,67.04543,2.126291,1
424,2008,0,1774.2662,68.49831,0.1726133,2
424,2009,0,1119.6143,85.00021,3.375108,1
425,2000,0,1646.4347,69.54922,2.20121,1
425,2001,1,1228.4157,77.5415,1.883734,3
425,2002,1,1622.796,105.1428,2.187496,3
425,2003,1,1942.72,70.2252,3.025814,3
425,2004,1,1641.1221,97.0872,2.046638,3
425,2005,1,1578.1902,68.26115,1.012458,1
425,2006,1,1644.6179,55.7608,0.552831,3
425,2007,1,1778.7549,65.61456,0.5898628,3
425,2008,1,2223.1524,62.09801,1.305634,2
425,2009,1,1776.0168,58.34857,1.760283,3
426,2000,0,1354.3037,52.07345,3.921653,1
426,2001,0,1440.977,58.34275,2.513987,1
426,2002,0,1233.2418,76.54736,0.4084073,2
426,2003,0,1132.893,27.30353,1.50762,3
426,2004,0,771.26405,63.45528,2.511148,2
426,2005,0,1368.5448,66.08997,2.371535,2
426,2006,0,1084.0839,88.52914,2.754715,2
426,2007,0,1530.6204,57.9928,2.319352,2
426,2008,0,1354.2096,86.17612,1.593437,2
426,2009,0,1180.702,44.60903,0.4777436,3
427,2000,1,949.82629,50.39833,1.169093,3
427,2001,1,1479.6706,73.12984,1.506241,3
427,2002,1,1054.4772,72.70013,1.194797,3
427,2003,1,1794.9086,62.64578,0,4
427,2004,1,1656.52,71.02205,0.4634787,2
427,2005,1,1512.8651,61.84167,2.402994,2
427,2006,1,2014.1172,85.96877,1.579384,3
427,2007,1,1579.177,62.85993,1.815799,3
427,2008,1,1692.1712,62.46284,0.3961284,3
427,2009,1,1786.0702,87.68623,1.430675,3
428,2000,0,1349.4608,67.69972,1.207951,0
428,2001,0,1349.2528,76.85908,2.270799,0
428,2002,1,1591.8795,115.8901,1.823358,2
428,2003,1,1176.9425,22.06547,3.661566,0
428,2004,1,2118.1757,50.63245,2.171179,1
428,2005,1,1626.8489,47.71284,1.980679,0
428,2006,1,1520.5031,48.13363,1.204035,1
428,2007,1,2209.1363,100.554,0,1
428,2008,1,1251.052,9.167802,1.694157,1
428,2009,1,2039.306,80.02641,0.7612076,1
429,2000,0,1749.1909,36.83755,4.169279,0
429,2001,0,1840.4784,68.91623,1.589285,0
429,2002,0,1453.61,69.72408,2.159394,0
429,2003,0,1521.8377,83.34415,2.398189,0
429,2004,0,1402.9793,58.71928,3.863687,0
429,2005,0,1805.942,64.59729,2.209567,0
429,2006,0,1620.4171,25.21403,2.058238,0
429,2007,0,1334.8132,108.951,1.868297,0
429,2008,0,1352.4502,69.65304,2.197756,0
429,2009,0,1500.2496,73.77823,3.543916,0
430,2000,0,1407.0412,85.53112,3.090313,1
430,2001,1,2014.7069,68.79805,0.4101945,2
430,2002,1,1818.7634,76.66483,3.382693,2
430,2003,1,1820.1592,82.50854,1.73025,2
430,2004,1,1649.9246,37.0041,3.163394,2
430,2005,1,1330.0006,73.91264,2.106153,2
430,2006,1,1787.8861,109.3822,1.125486,2
430,2007,1,947.9876,94.41654,1.556958,2
430,2008,1,1631.3391,96.95468,1.702351,3
430,2009,1,1334.432,101.5549,0.5338717,2
431,2000,0,1238.9542,37.19768,2.240185,1
431,2001,1,1442.8043,53.93056,1.517854,2
431,2002,1,1555.6362,47.32774,2.828953,2
431,2003,1,1578.1705,135.684,2.207614,2
431,2004,1,1818.9489,73.06795,0.445141,1
431,2005,1,1529.637,37.01116,0.6981114,3
431,2006,1,1549.3155,43.4598,2.042811,1
431,2007,1,1160.7022,63.7492,0,1
431,2008,1,1202.9295,34.77036,0,2
431,2009,1,1665.6144,104.0298,1.463419,2
432,2000,0,1694.2704,82.75308,0.3307071,0
432,2001,0,1426.5141,70.52687,1.290736,0
432,2002,0,1785.9673,46.7876,0,0
432,2003,0,1084.4155,34.42308,1.569021,0
432,2004,0,1626.6903,73.25024,1.746661,0
432,2005,1,1323.8589,65.98765,0.4567278,1
432,2006,1,1301.139,37.34426,2.008903,1
432,2007,1,1351.1877,62.43485,1.934561,1
432,2008,1,1558.6985,64.56142,0.2944427,1
432,2009,1,1708.0965,81.84228,0.4772114,1
433,2000,0,1613.9167,108.2671,2.641227,0
433,2001,0,1416.5692,22.57519,3.413578,0
433,2002,0,1693.6151,82.95965,0.8613827,0
433,2003,0,2009.3214,56.16334,1.931402,0
433,2004,0,1470.2549,73.13338,1.74456,1
433,2005,0,1528.5373,67.89956,2.972218,0
433,2006,0,1321.2041,73.21472,1.676185,0
433,2007,0,1383.7694,38.97576,2.92901,1
433,2008,0,1878.1192,88.17361,2.725787,0
433,2009,0,1882.17,69.63885,2.080412,0
434,2000,1,1518.8682,93.02335,3.830814,3
434,2001,1,1728.4375,99.13331,2.981558,3
434,2002,1,1858.6363,73.3231,1.264094,2
434,2003,1,1449.9609,84.29738,2.313794,2
434,2004,1,1188.2122,79.94965,1.770046,3
434,2005,1,1789.1146,94.6653,3.056434,3
434,2006,1,1851.8439,93.84483,0.2788341,3
434,2007,1,1803.8308,44.7586,1.97308,3
434,2008,1,1470.2213,70.26691,1.333603,3
434,2009,1,2032.5816,42.55919,1.316465,3
435,2000,0,1590.8748,55.47058,2.194952,1
435,2001,1,1238.9338,52.76259,2.974583,3
435,2002,1,1101.3721,72.71579,3.501242,2
435,2003,1,1490.4607,60.30137,1.521547,2
435,2004,1,1647.0523,63.27794,1.429442,2
435,2005,1,1496.5528,84.94854,0,2
435,2006,1,2174.8851,89.33738,2.14564,2
435,2007,1,1700.4128,72.52337,1.241806,2
435,2008,1,1289.7397,77.88078,1.198447,3
435,2009,1,899.53299,71.91415,0.6991003,2
436,2000,0,1577.878,105.0758,1.897822,2
436,2001,0,1803.0508,63.8549,0.6218842,2
436,2002,0,2063.1864,55.59266,1.875696,3
436,2003,0,1445.4394,68.53232,1.992949,2
436,2004,0,2018.9606,51.18216,2.351566,2
436,2005,1,1168.2871,54.32388,3.845916,3
436,2006,1,1475.6043,73.75849,1.707265,4
436,2007,1,1275.8403,52.61129,2.031419,4
436,2008,1,1816.0067,63.59814,1.879429,3
436,2009,1,1190.0253,56.44088,1.590838,3
437,2000,0,1625.6419,57.59079,2.605425,1
437,2001,0,1128.731,39.35787,2.344627,1
437,2002,1,2106.2548,91.30724,3.655387,1
437,2003,1,1469.605,92.09763,2.889348,1
437,2004,1,1694.3625,85.9759,1.83147,2
437,2005,1,1041.975,79.27443,0.8191083,3
437,2006,1,1132.7969,53.01402,0.4181948,1
437,2007,1,1351.4911,67.01929,1.503304,2
437,2008,1,1834.3063,52.7556,0.5434299,2
437,2009,1,1779.2097,65.09603,1.669651,2
438,2000,0,1831.7842,67.3995,2.510045,0
438,2001,0,1051.126,32.80883,2.853649,0
438,2002,0,1654.7952,69.1909,2.684623,0
438,2003,1,1415.3318,53.53649,1.033295,1
438,2004,1,1339.7457,68.70204,2.91689,0
438,2005,1,1418.2753,59.48089,1.89493,1
438,2006,1,1547.4865,72.40321,1.996556,0
438,2007,1,1779.4228,81.75004,2.958386,1
438,2008,1,1919.2537,44.12498,1.152206,1
438,2009,1,1732.7364,60.93514,1.038731,0
439,2000,1,1769.1644,54.73196,2.023417,1
439,2001,1,2130.0615,94.86699,3.405915,1
439,2002,1,1794.4256,101.8999,1.238228,1
439,2003,1,1515.0697,65.99912,2.637273,2
439,2004,1,1753.5168,75.62516,3.546885,2
439,2005,1,2093.6596,41.45699,2.631913,2
439,2006,1,1319.5801,69.25768,0.0910644,2
439,2007,1,1451.7852,59.34255,0.0593559,2
439,2008,1,2010.7135,97.27821,1.504092,1
439,2009,1,1492.3804,60.37407,0.9088244,2
440,2000,0,1735.8976,50.94706,2.790944,0
440,2001,0,1887.0174,42.01411,1.912961,1
440,2002,0,1125.019,64.87133,2.346202,0
440,2003,0,1378.9254,52.92048,2.857951,1
440,2004,0,1867.7082,93.02294,2.117125,0
440,2005,0,1465.2128,77.31699,1.577041,1
440,2006,0,897.02033,56.9508,3.939842,0
440,2007,1,1427.1188,76.8166,1.674609,1
440,2008,1,1815.8573,103.0226,0.3902891,2
440,2009,1,1963.8509,46.44032,2.681866,1
441,2000,0,1525.0814,52.54903,0.4283248,1
441,2001,0,1649.3971,105.3271,1.475791,1
441,2002,0,1390.3959,48.81533,0.2980594,2
441,2003,0,1775.0495,80.99705,1.743582,0
441,2004,0,1933.5386,93.07626,1.55807,0
441,2005,0,1736.24,67.04693,2.942461,1
441,2006,1,1546.2266,79.25128,2.433109,3
441,2007,1,1709.0455,61.2119,0,2
441,2008,1,1865.186,104.9852,0.4150419,2
441,2009,1,1583.4063,56.99652,0,2
442,2000,0,1746.3868,48.37205,2.907217,0
442,2001,0,1613.4724,83.90907,2.459303,0
442,2002,0,1931.2075,83.51118,0.8054818,0
442,2003,0,1713.2988,70.11412,4.930668,0
442,2004,0,1355.259,64.21358,1.546387,0
442,2005,0,1928.2651,59.36273,0.8254131,0
442,2006,1,1717.1419,52.47776,1.983399,1
442,2007,1,1536.5996,53.25142,3.265333,0
442,2008,1,1173.8038,67.9921,0.4296483,1
442,2009,1,1648.1284,62.34645,2.535111,1
443,2000,0,2053.583,40.71529,1.518973,3
443,2001,0,689.9203,48.48905,0.2539167,2
443,2002,1,769.3761,53.43989,0.6263791,3
443,2003,1,1811.5093,78.311,1.220228,2
443,2004,1,1650.5802,72.34594,0.0728881,3
443,2005,1,1780.0632,102.9092,0,3
443,2006,1,1422.7788,44.63749,0.1268131,3
443,2007,1,937.53534,70.43633,2.216772,2
443,2008,1,1333.0453,76.02643,0.5697034,3
443,2009,1,2045.7323,76.04249,0.6281864,3
444,2000,0,1368.491,57.74261,2.698026,0
444,2001,0,1374.1446,50.07022,3.132349,0
444,2002,0,715.77008,56.34184,1.64567,0
444,2003,0,964.74951,23.88914,3.673423,0
444,2004,0,1840.4798,49.92662,3.504154,0
444,2005,0,1428.296,44.78636,1.490141,0
444,2006,0,1801.1383,78.08546,3.233618,0
444,2007,0,1278.1882,75.28957,1.854104,0
444,2008,0,1067.112,39.22556,1.701408,0
444,2009,1,1502.0331,38.86827,3.708077,0
445,2000,0,1332.7066,34.06384,1.615316,0
445,2001,0,1255.8402,82.11369,3.777898,0
445,2002,0,1260.3287,80.90452,0.9031676,0
445,2003,0,1464.0451,77.63042,2.438833,0
445,2004,0,1357.3723,93.63947,0.9573483,0
445,2005,0,1225.1297,97.80887,1.33047,0
445,2006,0,2045.6258,50.58845,1.060372,0
445,2007,0,1641.7689,58.52954,2.492574,0
445,2008,0,1552.3169,81.12872,2.690309,0
445,2009,1,1562.9567,10.41562,1.337154,0
446,2000,0,1700.2782,61.98828,1.608453,1
446,2001,0,1665.945,85.91292,1.485051,0
446,2002,1,1269.5425,55.723,4.167692,2
446,2003,1,1120.1951,75.83665,1.787585,2
446,2004,1,896.96197,18.96197,0.565242,2
446,2005,1,2118.5827,76.86658,1.822371,1
446,2006,1,1448.3072,55.26533,2.926574,2
446,2007,1,1753.8252,63.03275,0.3193635,2
446,2008,1,1644.806,47.49071,0.5441988,3
446,2009,1,1854.0556,100.5248,0.6812398,2
447,2000,0,1485.858,66.23729,0.5087847,1
447,2001,0,1103.8208,63.95274,2.041546,1
447,2002,0,1192.7229,103.1591,2.252877,0
447,2003,0,1402.4907,45.52727,0.8600959,1
447,2004,0,1029.5563,63.09383,3.478657,1
447,2005,0,1249.5333,48.87106,2.901918,0
447,2006,0,1144.4309,46.85184,1.082963,1
447,2007,0,1410.3355,70.25956,2.2703,1
447,2008,0,1355.8838,57.92172,2.07803,1
447,2009,0,1543.1055,104.9953,2.227608,0
448,2000,0,1761.0377,103.2555,2.654365,0
448,2001,1,1507.9103,61.82946,1.952731,2
448,2002,1,1129.9812,30.47941,1.64338,2
448,2003,1,967.34766,53.85019,3.091589,1
448,2004,1,1630.1726,87.25211,0.8569477,1
448,2005,1,1379.4017,46.06375,0.5251037,2
448,2006,1,1535.1094,97.44399,0.4078892,2
448,2007,1,1676.8818,78.39211,0.0953922,1
448,2008,1,2010.5857,46.68874,0.8698968,1
448,2009,1,1055.1653,47.34958,0.3029685,2
449,2000,1,1277.0492,52.39426,2.853658,4
449,2001,1,1552.3849,49.40338,1.840775,2
449,2002,1,1237.786,39.46865,0.6277912,3
449,2003,1,1130.5134,49.80376,2.687953,3
449,2004,1,1972.3338,62.10941,1.182672,4
449,2005,1,1267.5563,88.65744,0.1235806,6
449,2006,1,1185.557,70.62906,3.18825,2
449,2007,1,1233.1116,72.29475,2.19837,4
449,2008,1,1906.5551,76.05752,1.963163,3
449,2009,1,1369.8101,47.77588,0.2037712,4
450,2000,0,1094.1609,83.8838,0.7800476,0
450,2001,0,1253.3354,53.84614,2.932342,0
450,2002,0,1492.5981,58.20912,3.023276,0
450,2003,0,1769.9019,75.28132,2.936055,0
450,2004,0,1748.2453,117.4772,1.470631,0
450,2005,0,1269.6571,51.3891,3.138908,0
450,2006,1,1420.3043,31.61332,2.415059,1
450,2007,1,2209.3604,77.88031,2.633412,0
450,2008,1,1880.7845,82.48496,0.8680875,1
450,2009,1,1505.108,56.36392,1.13852,0
451,2000,0,816.68909,46.2919,1.903518,3
451,2001,0,1370.0735,38.27404,4.281895,1
451,2002,0,1107.0459,67.81139,2.005513,2
451,2003,0,1248.2564,101.3692,1.276829,2
451,2004,0,1219.0016,96.43913,2.442986,2
451,2005,0,1435.9178,70.37561,2.436175,3
451,2006,1,1601.4467,57.69061,0.8907017,4
451,2007,1,1362.4346,71.26382,0.1711428,4
451,2008,1,1199.5614,55.49797,0.9745896,2
451,2009,1,1526.5768,52.45331,1.893273,3
452,2000,0,1354.2415,66.7996,3.313034,1
452,2001,1,1012.4711,85.68315,1.949848,2
452,2002,1,1763.4144,63.84801,2.298973,1
452,2003,1,1363.0595,59.609,2.921576,2
452,2004,1,1500.5615,59.71042,0.5612696,3
452,2005,1,1514.4594,80.99734,1.647709,2
452,2006,1,1575.8966,82.80209,1.00898,1
452,2007,1,1625.2172,44.72436,1.581454,2
452,2008,1,1185.7213,58.3255,0.345797,2
452,2009,1,1676.3666,88.88882,0,3
453,2000,0,1402.6599,57.33388,3.153512,1
453,2001,0,1828.6406,96.13638,3.537534,0
453,2002,0,1749.8639,81.22826,2.947588,0
453,2003,0,1904.466,104.1724,1.280885,1
453,2004,0,1224.0709,56.01577,2.213921,0
453,2005,0,1889.5354,82.93038,1.919769,0
453,2006,1,1605.6731,80.71429,2.601389,2
453,2007,1,1791.9859,89.46898,1.707963,2
453,2008,1,1778.8362,74.8561,3.447751,2
453,2009,1,1718.3901,89.45196,2.211095,1
454,2000,0,1177.3597,49.158,3.700063,1
454,2001,0,1793.6091,66.81993,2.311831,1
454,2002,0,1608.0709,36.31966,3.115635,1
454,2003,0,1066.2911,55.26799,2.820766,0
454,2004,0,1359.6457,46.57549,2.910088,0
454,2005,0,1140.6352,68.02737,3.526947,1
454,2006,0,1076.5113,80.48638,3.970045,1
454,2007,1,1834.8118,79.64053,3.087332,1
454,2008,1,1135.4503,76.95895,1.960937,2
454,2009,1,1185.101,63.76191,1.18553,2
455,2000,1,2170.0232,68.88512,2.561323,2
455,2001,1,1444.136,40.98171,0.5872905,3
455,2002,1,1780.2883,29.31162,1.944401,2
455,2003,1,1917.2683,39.01393,0.9773884,2
455,2004,1,1811.119,54.84915,0.357762,2
455,2005,1,1622.322,84.47079,1.510089,2
455,2006,1,1566.48,41.08954,0.2974298,2
455,2007,1,1743.246,50.99859,0.3291208,3
455,2008,1,1510.9557,55.70105,0.6497071,1
455,2009,1,1790.0749,93.66496,1.067798,2
456,2000,0,1425.3513,63.48826,3.829805,1
456,2001,0,1461.0877,67.31065,3.468671,1
456,2002,0,2069.3899,78.9079,0.8861639,2
456,2003,0,1359.3756,91.49214,0.6059033,2
456,2004,0,1510.9263,66.78362,1.594778,2
456,2005,0,1629.937,30.9938,1.402659,2
456,2006,0,1653.261,69.07119,0.8370812,1
456,2007,0,1593.7491,94.74714,0,2
456,2008,1,1203.2128,74.85272,0.3173649,3
456,2009,1,1629.0387,70.59094,1.877565,1
457,2000,0,1578.1556,72.85639,2.142333,0
457,2001,0,1847.3754,31.73047,3.14605,0
457,2002,0,1724.0828,27.70915,1.947095,1
457,2003,0,1866.9485,86.55177,2.877155,1
457,2004,0,1200.5938,87.71944,4.821877,0
457,2005,0,1204.935,49.45948,2.294263,0
457,2006,0,1603.4222,69.90006,3.29985,0
457,2007,0,1845.2723,80.86861,3.614117,0
457,2008,0,1442.4512,97.62582,1.183954,1
457,2009,0,1282.3448,61.22464,1.588867,0
458,2000,0,1026.1489,75.01697,2.153381,1
458,2001,0,1611.9494,105.9832,2.527222,1
458,2002,0,1466.8186,59.05921,0,2
458,2003,0,1375.8752,65.05463,1.555308,2
458,2004,0,1774.6726,45.63519,0,2
458,2005,0,1477.6834,43.6712,0.4706441,1
458,2006,1,1580.527,83.31421,0.6864321,2
458,2007,1,1850.1164,92.37878,1.146989,2
458,2008,1,2239.2635,95.66517,1.907497,2
458,2009,1,1446.1773,43.79908,0.7470036,2
459,2000,0,1242.2647,58.30877,2.308444,1
459,2001,0,1204.8965,71.61848,0.2730031,2
459,2002,1,1724.3034,21.71686,0.929511,2
459,2003,1,1251.4613,71.65421,1.030953,2
459,2004,1,1474.4952,102.3543,1.365963,0
459,2005,1,1493.9885,87.67373,1.465173,2
459,2006,1,2047.7683,22.27142,1.203936,2
459,2007,1,1939.1332,77.33822,1.875584,2
459,2008,1,1118.8078,65.50735,0.1316132,2
459,2009,1,2056.3205,75.99642,0,2
460,2000,0,1144.6655,63.58932,4.231362,2
460,2001,0,1551.5798,58.98666,1.428351,2
460,2002,0,1250.1504,15.99456,0.7870797,2
460,2003,0,1385.9028,70.07745,1.672578,2
460,2004,0,1212.8718,74.67638,2.633208,2
460,2005,0,2006.6986,58.95977,2.546193,2
460,2006,0,1467.6352,89.84783,2.322881,2
460,2007,1,1649.1309,33.68758,2.084529,4
460,2008,1,1257.0108,28.06368,2.419393,3
460,2009,1,1153.9232,63.23898,1.116411,2
461,2000,0,1370.8641,50.0745,2.963604,1
461,2001,0,1657.3091,86.01391,4.17023,1
461,2002,0,1469.1198,56.13987,3.364608,0
461,2003,0,1798.7489,95.14824,3.49688,0
461,2004,0,1540.3166,50.96264,6.254692,0
461,2005,0,1503.8364,67.91252,4.216927,0
461,2006,1,1738.7124,27.69713,2.278403,1
461,2007,1,1612.084,65.05575,4.003806,1
461,2008,1,1864.8149,70.10204,2.585801,1
461,2009,1,1746.9936,91.66152,2.558465,2
462,2000,0,1781.5732,37.59406,0,1
462,2001,0,1716.5588,61.50588,1.136895,0
462,2002,0,1912.6644,98.1833,2.628989,1
462,2003,0,1754.8007,99.25574,0.2717003,0
462,2004,0,2030.8582,53.62124,1.531558,0
462,2005,0,1344.2519,49.72872,1.491856,0
462,2006,0,1756.8831,33.57544,0,1
462,2007,1,1168.4237,19.22417,1.133109,2
462,2008,1,1865.644,60.87878,0.5022733,2
462,2009,1,1594.6243,53.04067,0.9375092,1
463,2000,0,1785.1305,109.0817,2.096886,0
463,2001,0,2005.4628,77.00882,3.689556,0
463,2002,0,1747.3216,63.30044,2.435992,0
463,2003,0,1383.5655,76.95565,1.593924,0
463,2004,0,1176.1676,82.33082,3.733934,0
463,2005,1,1740.043,91.67393,2.951771,0
463,2006,1,1490.7078,70.09869,1.216095,1
463,2007,1,1778.8374,67.31578,0.872279,1
463,2008,1,1426.3236,67.42702,1.722471,0
463,2009,1,1298.821,61.81877,2.085155,0
464,2000,0,1432.4285,53.73973,2.780047,2
464,2001,0,1659.0494,87.45431,0.4929394,2
464,2002,0,1543.2498,61.57536,0.3623879,2
464,2003,0,1260.5708,42.31885,2.003374,2
464,2004,0,2045.0571,70.86204,3.381851,2
464,2005,0,1467.1338,79.00462,1.280661,1
464,2006,0,828.97003,29.17092,2.972592,2
464,2007,0,1784.0679,62.46324,2.081924,1
464,2008,1,1577.6709,49.73449,0,3
464,2009,1,1526.846,108.9223,0,3
465,2000,0,1447.9312,66.31451,1.308414,1
465,2001,0,1451.0995,95.55489,2.128763,2
465,2002,0,2007.7337,74.95974,1.789694,1
465,2003,0,1643.0794,73.09978,2.382348,1
465,2004,0,1585.1169,64.62285,0.5447807,1
465,2005,0,1426.4752,59.8045,0.4132105,2
465,2006,0,2022.9651,68.75221,0.9054441,2
465,2007,0,1761.6977,54.46927,0.1660648,2
465,2008,0,1800.9955,67.78876,1.202045,2
465,2009,0,1586.2345,33.38851,0.9098732,1
466,2000,0,1803.6364,71.50527,2.786963,1
466,2001,0,1624.4066,42.14742,3.642236,0
